HANDLE	BLOCKNAME	LAYER	DEVICE	LINE1	LINE2	LINE3	MAX	MIN	{DYNPARAM} Visibility1	VOLTS	DROP	DIFF	DIST
'71D657F	Fault_Currents	_Fault Currents	PC22789	<>	<>	<>	0	22	Wipeout ON	<>	<>	<>	<>
'71D6594	Voltage_Box	_Voltages	PC31936	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	114.0	121.5
'71D65B3	Fault_Currents	_Fault Currents	PC31936	<>	<>	<>	0	20	Wipeout ON	<>	<>	<>	<>
'71D65C8	Voltage_Box	_Voltages	PC969	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	147.0	113.9
'71D65E7	Fault_Currents	_Fault Currents	PC969	<>	<>	<>	0	20	Wipeout ON	<>	<>	<>	<>
'71D65FC	Voltage_Box	_Voltages	PC20356	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	222.0	125.0
'71D661B	Fault_Currents	_Fault Currents	PC20356	<>	<>	<>	0	15	Wipeout ON	<>	<>	<>	<>
'71D6630	Voltage_Box	_Voltages	PC20294	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	179.0	117.4
'71D664F	Fault_Currents	_Fault Currents	PC20294	<>	<>	<>	0	17	Wipeout ON	<>	<>	<>	<>
'71D6664	Voltage_Box	_Voltages	PC34268	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	163.0	120.7
'71D6683	Fault_Currents	_Fault Currents	PC34268	<>	<>	<>	0	16	Wipeout ON	<>	<>	<>	<>
'71D6698	Voltage_Box	_Voltages	PC35319	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	354.0	121.5
'71D66B7	Fault_Currents	_Fault Currents	PC35319	<>	<>	<>	0	7	Wipeout ON	<>	<>	<>	<>
'71D66CC	Voltage_Box	_Voltages	PC154257	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	219.0	118.1
'71D66EB	Fault_Currents	_Fault Currents	PC154257	<>	<>	<>	-0	12	Wipeout ON	<>	<>	<>	<>
'71D6700	Voltage_Box	_Voltages	PC30345	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	142.0	122.3
'71D671F	Fault_Currents	_Fault Currents	PC30345	<>	<>	<>	0	17	Wipeout ON	<>	<>	<>	<>
'71D6734	Voltage_Box	_Voltages	PC529	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	182.0	121.8
'71D6753	Fault_Currents	_Fault Currents	PC529	<>	<>	<>	0	14	Wipeout ON	<>	<>	<>	<>
'71D6768	Voltage_Box	_Voltages	PC32865	<>	<>	<>	<>	<>	Wipeout On	  |	KAHOKA	191.0	123.5
'71D6787	Fault_Currents	_Fault Currents	PC32865	<>	<>	<>	0	15	Wipeout ON	<>	<>	<>	<>
'71D67A8	Voltage_Box	_Voltages	PC135167	<>	<>	<>	<>	<>	Wipeout On	  |	BARING	140.0	76.2
'71D67C7	Fault_Currents	_Fault Currents	PC135167	<>	<>	<>	0	21	Wipeout ON	<>	<>	<>	<>
'71D67DC	Voltage_Box	_Voltages	PC16172	<>	<>	<>	<>	<>	Wipeout On	  |	BARING	135.0	110.9
'71D67FB	Fault_Currents	_Fault Currents	PC16172	<>	<>	<>	0	24	Wipeout ON	<>	<>	<>	<>
'71D6810	Voltage_Box	_Voltages	PC75884	<>	<>	<>	<>	<>	Wipeout On	  |	BARING	151.0	78.9
'71D682F	Fault_Currents	_Fault Currents	PC75884	<>	<>	<>	-0	19	Wipeout ON	<>	<>	<>	<>
'71D6844	Voltage_Box	_Voltages	PC15142	<>	<>	<>	<>	<>	Wipeout On	  |	BARING	187.0	117.1
'71D6863	Fault_Currents	_Fault Currents	PC15142	<>	<>	<>	0	11	Wipeout ON	<>	<>	<>	<>
'71D6878	Voltage_Box	_Voltages	PC104097	<>	<>	<>	<>	<>	Wipeout On	  |	BARING	95.0	120.1
'71D6897	Fault_Currents	_Fault Currents	PC104097	<>	<>	<>	0	12	Wipeout ON	<>	<>	<>	<>
'71D68AC	Voltage_Box	_Voltages	PC7037	<>	<>	<>	<>	<>	Wipeout On	  |	BARING	175.0	119.4
'71D68CB	Fault_Currents	_Fault Currents	PC7037	<>	<>	<>	0	14	Wipeout ON	<>	<>	<>	<>
'71D6920	Voltage_Box	_Voltages	PC4493	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	262.0	124.2
'71D693F	Fault_Currents	_Fault Currents	PC4493	<>	<>	<>	0	11	Wipeout ON	<>	<>	<>	<>
'71D6954	Voltage_Box	_Voltages	PC51801	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	321.0	124.4
'71D6973	Fault_Currents	_Fault Currents	PC51801	<>	<>	<>	-0	8	Wipeout ON	<>	<>	<>	<>
'71D69A6	Voltage_Box	_Voltages	PC116900	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	370.0	125.0
'71D69CB	Fault_Currents	_Fault Currents	PC116900	<>	<>	<>	-0	13	Wipeout ON	<>	<>	<>	<>
'71D69E4	Voltage_Box	_Voltages	PC66384	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	243.0	119.4
'71D6A09	Fault_Currents	_Fault Currents	PC66384	<>	<>	<>	0	12	Wipeout ON	<>	<>	<>	<>
'71D6A22	Voltage_Box	_Voltages	PC55263	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	687.0	123.0
'71D6A60	Voltage_Box	_Voltages	PC46186	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	291.0	122.1
'71D6A85	Fault_Currents	_Fault Currents	PC46186	<>	<>	<>	0	10	Wipeout ON	<>	<>	<>	<>
'71D6A9E	Voltage_Box	_Voltages	PC4637	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	364.0	122.5
'71D6AC3	Fault_Currents	_Fault Currents	PC4637	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'71D6ADC	Voltage_Box	_Voltages	PC4916	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	435.0	124.6
'71D6B01	Fault_Currents	_Fault Currents	PC4916	<>	<>	<>	-0	10	Wipeout ON	<>	<>	<>	<>
'71D6B1A	Voltage_Box	_Voltages	PC47788	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	374.0	123.8
'71D6B3F	Fault_Currents	_Fault Currents	PC47788	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'71D6B58	Voltage_Box	_Voltages	PC90033	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	302.0	122.1
'71D6B7D	Fault_Currents	_Fault Currents	PC90033	<>	<>	<>	-0	8	Wipeout ON	<>	<>	<>	<>
'71D6B96	Voltage_Box	_Voltages	PC48139	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	228.0	119.8
'71D6BBB	Fault_Currents	_Fault Currents	PC48139	<>	<>	<>	0	11	Wipeout ON	<>	<>	<>	<>
'71D6BD4	Voltage_Box	_Voltages	PC17425	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	328.0	125.6
'71D6BF9	Fault_Currents	_Fault Currents	PC17425	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'71D6C12	Voltage_Box	_Voltages	PC17520	<>	<>	<>	<>	<>	Wipeout On	  |	CANTON	277.0	123.9
'71D6C37	Fault_Currents	_Fault Currents	PC17520	<>	<>	<>	1	10	Wipeout ON	<>	<>	<>	<>
'71D6CBB	Load_Currents	_Currents	R12826	A15.8	B19.8	C1.1	<>	<>	<>	<>	<>	<>	<>
'71D6CD5	Fault_Currents	_Fault Currents	R12826	<>	<>	<>	1	19	Wipeout ON	<>	<>	<>	<>
'71D6CF4	Load_Currents	_Currents	R12825	A15.8	B19.1	C3.6	<>	<>	<>	<>	<>	<>	<>
'71D6D0E	Fault_Currents	_Fault Currents	R12825	<>	<>	<>	3	19	Wipeout ON	<>	<>	<>	<>
'71D6D2D	Load_Currents	_Currents	R87	A11.4	B18.3		<>	<>	<>	<>	<>	<>	<>
'71D6D47	Fault_Currents	_Fault Currents	R87	<>	<>	<>	0	18	Wipeout ON	<>	<>	<>	<>
'71D6D70	Load_Currents	_Currents	R85	A13.9	B13.8	C7.1	<>	<>	<>	<>	<>	<>	<>
'71D6D8A	Fault_Currents	_Fault Currents	R85	<>	<>	<>	0	13	Wipeout ON	<>	<>	<>	<>
'71D6DA9	Load_Currents	_Currents	R12823	A14.6	B15.9	C0.8	<>	<>	<>	<>	<>	<>	<>
'71D6DC3	Fault_Currents	_Fault Currents	R12823	<>	<>	<>	0	15	Wipeout ON	<>	<>	<>	<>
'71E1172	Load_Currents	_Currents	R84	A11.2	B10.6	C6.3	<>	<>	<>	<>	<>	<>	<>
'71E118C	Fault_Currents	_Fault Currents	R84	<>	<>	<>	6	10	Wipeout ON	<>	<>	<>	<>
'71E11AB	Voltage_Box	_Voltages	PC131073	<>	<>	<>	<>	<>	Wipeout On	  |	LEWISTOWN	395.0	116.2
'71E11D4	Load_Currents	_Currents	R12424	A9.7	B9.3	C27.2	<>	<>	<>	<>	<>	<>	<>
'71E11EE	Fault_Currents	_Fault Currents	R12424	<>	<>	<>	18	9	Wipeout ON	<>	<>	<>	<>
'71E120C	Load_Currents	_Currents	R12425	A2.0	B8.6		<>	<>	<>	<>	<>	<>	<>
'71E1226	Fault_Currents	_Fault Currents	R12425	<>	<>	<>	0	8	Wipeout ON	<>	<>	<>	<>
'71E1245	Load_Currents	_Currents	R12426	A5.4	B8.5	C6.2	<>	<>	<>	<>	<>	<>	<>
'71E125F	Fault_Currents	_Fault Currents	R12426	<>	<>	<>	6	8	Wipeout ON	<>	<>	<>	<>
'71E127E	Load_Currents	_Currents	R82	A5.7	B10.3	C2.4	<>	<>	<>	<>	<>	<>	<>
'71E1298	Fault_Currents	_Fault Currents	R82	<>	<>	<>	2	10	Wipeout ON	<>	<>	<>	<>
'71E12B7	Load_Currents	_Currents	R13224	A6.7	B10.9	C12.5	<>	<>	<>	<>	<>	<>	<>
'71E12D1	Fault_Currents	_Fault Currents	R13224	<>	<>	<>	12	10	Wipeout ON	<>	<>	<>	<>
'71E12F0	Load_Currents	_Currents	R13223	A3.2	B9.9		<>	<>	<>	<>	<>	<>	<>
'71E130A	Fault_Currents	_Fault Currents	R13223	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'71E1329	Load_Currents	_Currents	R98	A5.1	B8.8	C15.9	<>	<>	<>	<>	<>	<>	<>
'71E1343	Fault_Currents	_Fault Currents	R98	<>	<>	<>	15	8	Wipeout ON	<>	<>	<>	<>
'71E1362	Load_Currents	_Currents	R97	A3.0	B7.4		<>	<>	<>	<>	<>	<>	<>
'71E137C	Fault_Currents	_Fault Currents	R97	<>	<>	<>	0	7	Wipeout ON	<>	<>	<>	<>
'71E139B	Load_Currents	_Currents	R80	A3.0	B3.9	C13.4	<>	<>	<>	<>	<>	<>	<>
'71E13B5	Fault_Currents	_Fault Currents	R80	<>	<>	<>	13	3	Wipeout ON	<>	<>	<>	<>
'71E13D4	Load_Currents	_Currents	R90	A3.0	B3.9	C33.5	<>	<>	<>	<>	<>	<>	<>
'71E13EE	Fault_Currents	_Fault Currents	R90	<>	<>	<>	25	3	Wipeout ON	<>	<>	<>	<>
'71E140D	Load_Currents	_Currents	R79	A0.9	B2.4		<>	<>	<>	<>	<>	<>	<>
'71E1427	Fault_Currents	_Fault Currents	R79	<>	<>	<>	0	2	Wipeout ON	<>	<>	<>	<>
'71E1446	Load_Currents	_Currents	R269	A0.3	B1.7		<>	<>	<>	<>	<>	<>	<>
'71E1460	Fault_Currents	_Fault Currents	R269	<>	<>	<>	0	1	Wipeout ON	<>	<>	<>	<>
'71E147F	Load_Currents	_Currents	R12421	A0.7	B2.6		<>	<>	<>	<>	<>	<>	<>
'71E1499	Fault_Currents	_Fault Currents	R12421	<>	<>	<>	0	2	Wipeout ON	<>	<>	<>	<>
'71E14B8	Load_Currents	_Currents	R74	A0.9	B3.5	C5.7	<>	<>	<>	<>	<>	<>	<>
'71E14D2	Fault_Currents	_Fault Currents	R74	<>	<>	<>	5	3	Wipeout ON	<>	<>	<>	<>
'71E14F1	Load_Currents	_Currents	R208	A1.0	B5.2		<>	<>	<>	<>	<>	<>	<>
'71E150B	Fault_Currents	_Fault Currents	R208	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'71EFFF2	Load_Currents	_Currents	R15236	A1.3	B6.7	C2.4	<>	<>	<>	<>	<>	<>	<>
'71F000C	Fault_Currents	_Fault Currents	R15236	<>	<>	<>	2	6	Wipeout ON	<>	<>	<>	<>
'71F751C	Load_Currents	_Currents	R12422	A1.3	B6.2		<>	<>	<>	<>	<>	<>	<>
'71F7536	Fault_Currents	_Fault Currents	R12422	<>	<>	<>	-0	6	Wipeout ON	<>	<>	<>	<>
'71F7555	Voltage_Box	_Voltages	PC127391	<>	<>	<>	<>	<>	Wipeout On	  |	LEWISTOWN	827.0	124.8
'71F757E	Load_Currents	_Currents	R18860	A1.5	B3.2		<>	<>	<>	<>	<>	<>	<>
'71F7598	Fault_Currents	_Fault Currents	R18860	<>	<>	<>	0	3	Wipeout ON	<>	<>	<>	<>
'71F7611	Load_Currents	_Currents	R5929	A7.3	B13.6		<>	<>	<>	<>	<>	<>	<>
'71F762B	Fault_Currents	_Fault Currents	R5929	<>	<>	<>	0	13	Wipeout ON	<>	<>	<>	<>
'71F764A	Load_Currents	_Currents	R57	A5.7	B10.0		<>	<>	<>	<>	<>	<>	<>
'71F7664	Fault_Currents	_Fault Currents	R57	<>	<>	<>	0	10	Wipeout ON	<>	<>	<>	<>
'71F7683	Load_Currents	_Currents	R56	A4.3	B9.8	C8.1	<>	<>	<>	<>	<>	<>	<>
'71F769D	Fault_Currents	_Fault Currents	R56	<>	<>	<>	8	9	Wipeout ON	<>	<>	<>	<>
'71F76BC	Load_Currents	_Currents	R5518	A8.8	B9.2		<>	<>	<>	<>	<>	<>	<>
'71F76D6	Fault_Currents	_Fault Currents	R5518	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'71F76F5	Load_Currents	_Currents	R7572	A0.9	B5.3		<>	<>	<>	<>	<>	<>	<>
'71F770F	Fault_Currents	_Fault Currents	R7572	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'71F772E	Load_Currents	_Currents	R47	A4.4	B5.3	C8.1	<>	<>	<>	<>	<>	<>	<>
'71F7748	Fault_Currents	_Fault Currents	R47	<>	<>	<>	8	5	Wipeout ON	<>	<>	<>	<>
'71F7767	Load_Currents	_Currents	R7159	A0.9	B3.5		<>	<>	<>	<>	<>	<>	<>
'71F7781	Fault_Currents	_Fault Currents	R7159	<>	<>	<>	0	3	Wipeout ON	<>	<>	<>	<>
'71F77A0	Load_Currents	_Currents	R262	A2.0	B2.3	C13.5	<>	<>	<>	<>	<>	<>	<>
'71F77BA	Fault_Currents	_Fault Currents	R262	<>	<>	<>	13	2	Wipeout ON	<>	<>	<>	<>
'71F77D9	Load_Currents	_Currents	R7169	A2.0	B2.2	C-0.1	<>	<>	<>	<>	<>	<>	<>
'71F77F3	Fault_Currents	_Fault Currents	R7169	<>	<>	<>	-0	2	Wipeout ON	<>	<>	<>	<>
'71F7812	Load_Currents	_Currents	R11605	A6.9	B13.6	C1.5	<>	<>	<>	<>	<>	<>	<>
'71F782C	Fault_Currents	_Fault Currents	R11605	<>	<>	<>	1	13	Wipeout ON	<>	<>	<>	<>
'71F784B	Load_Currents	_Currents	R52	A1.8	B6.3	C2.1	<>	<>	<>	<>	<>	<>	<>
'71F7865	Fault_Currents	_Fault Currents	R52	<>	<>	<>	2	6	Wipeout ON	<>	<>	<>	<>
'71F7884	Load_Currents	_Currents	R18457	A1.3	B5.6		<>	<>	<>	<>	<>	<>	<>
'71F789E	Fault_Currents	_Fault Currents	R18457	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'71F78BD	Load_Currents	_Currents	R51	A1.2	B4.6	C2.3	<>	<>	<>	<>	<>	<>	<>
'71F78D7	Fault_Currents	_Fault Currents	R51	<>	<>	<>	2	4	Wipeout ON	<>	<>	<>	<>
'71F7900	Load_Currents	_Currents	R6759	A3.3	B4.9	C12.2	<>	<>	<>	<>	<>	<>	<>
'71F791A	Fault_Currents	_Fault Currents	R6759	<>	<>	<>	12	4	Wipeout ON	<>	<>	<>	<>
'7201C4D	Load_Currents	_Currents	R14833	A3.6	B9.4		<>	<>	<>	<>	<>	<>	<>
'7201C67	Fault_Currents	_Fault Currents	R14833	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'7201C90	Voltage_Box	_Voltages	RG44682	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	324.0	120.3
'7201CB9	Load_Currents	_Currents	R14834	A14.7	B19.8		<>	<>	<>	<>	<>	<>	<>
'7201CD3	Fault_Currents	_Fault Currents	R14834	<>	<>	<>	1	19	Wipeout ON	<>	<>	<>	<>
'7201CF2	Load_Currents	_Currents	R42	A14.3	B15.1	C9.4	<>	<>	<>	<>	<>	<>	<>
'7201D0C	Fault_Currents	_Fault Currents	R42	<>	<>	<>	13	15	Wipeout ON	<>	<>	<>	<>
'7201D2B	Load_Currents	_Currents	R41	A14.3	B14.0		<>	<>	<>	<>	<>	<>	<>
'7201D45	Fault_Currents	_Fault Currents	R41	<>	<>	<>	0	14	Wipeout ON	<>	<>	<>	<>
'7201D64	Voltage_Box	_Voltages	PC59678	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	527.0	119.1
'7201D8D	Load_Currents	_Currents	R20864	A4.2	B8.7		<>	<>	<>	<>	<>	<>	<>
'7201DA7	Fault_Currents	_Fault Currents	R20864	<>	<>	<>	0	8	Wipeout ON	<>	<>	<>	<>
'7201DCC	Load_Currents	_Currents	R2702	A2.2	B7.2	C18.2	<>	<>	<>	<>	<>	<>	<>
'7201DE6	Fault_Currents	_Fault Currents	R2702	<>	<>	<>	26	7	Wipeout ON	<>	<>	<>	<>
'7201E0E	Voltage_Box	_Voltages	PC124274	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	1528.0	124.8
'7201E37	Load_Currents	_Currents	R9580	A0.3	B0.8	C33.6	<>	<>	<>	<>	<>	<>	<>
'7201E51	Fault_Currents	_Fault Currents	R9580	<>	<>	<>	33	0	Wipeout ON	<>	<>	<>	<>
'7201E70	Load_Currents	_Currents	R20465	A0.4	B1.3	C7.1	<>	<>	<>	<>	<>	<>	<>
'7201E8A	Fault_Currents	_Fault Currents	R20465	<>	<>	<>	7	1	Wipeout ON	<>	<>	<>	<>
'7201EA9	Load_Currents	_Currents	R38	A0.7	B1.5	C6.7	<>	<>	<>	<>	<>	<>	<>
'7201EC3	Fault_Currents	_Fault Currents	R38	<>	<>	<>	6	1	Wipeout ON	<>	<>	<>	<>
'7201EE2	Load_Currents	_Currents	R33	A0.7	B1.4	C15.5	<>	<>	<>	<>	<>	<>	<>
'7201EFC	Fault_Currents	_Fault Currents	R33	<>	<>	<>	15	1	Wipeout ON	<>	<>	<>	<>
'7201F35	Fault_Currents	_Fault Currents	R53	<>	<>	<>	9	3	Wipeout ON	<>	<>	<>	<>
'7201F54	Load_Currents	_Currents	R54	A4.1	B3.9	C11.5	<>	<>	<>	<>	<>	<>	<>
'7201F6E	Fault_Currents	_Fault Currents	R54	<>	<>	<>	11	3	Wipeout ON	<>	<>	<>	<>
'7201F8D	Voltage_Box	_Voltages	PC56067	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	657.0	121.3
'7201FB6	Load_Currents	_Currents	R46	A4.4	B5.3	C13.0	<>	<>	<>	<>	<>	<>	<>
'7201FD0	Fault_Currents	_Fault Currents	R46	<>	<>	<>	13	5	Wipeout ON	<>	<>	<>	<>
'7201FEF	Load_Currents	_Currents	R6333	A6.0	B9.4	C4.5	<>	<>	<>	<>	<>	<>	<>
'7202009	Fault_Currents	_Fault Currents	R6333	<>	<>	<>	4	9	Wipeout ON	<>	<>	<>	<>
'7202028	Load_Currents	_Currents	R6335	A6.3	B10.0		<>	<>	<>	<>	<>	<>	<>
'7202042	Fault_Currents	_Fault Currents	R6335	<>	<>	<>	0	10	Wipeout ON	<>	<>	<>	<>
'7202061	Load_Currents	_Currents	R35	A5.9	B10.3	C8.5	<>	<>	<>	<>	<>	<>	<>
'720207B	Fault_Currents	_Fault Currents	R35	<>	<>	<>	8	10	Wipeout ON	<>	<>	<>	<>
'720209A	Load_Currents	_Currents	R14030	A4.7	B6.1		<>	<>	<>	<>	<>	<>	<>
'72020B4	Fault_Currents	_Fault Currents	R14030	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'72020D2	Voltage_Box	_Voltages	PC57645	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	506.0	121.6
'72020F1	Voltage_Box	_Voltages	PC57007	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	137.0	121.0
'7202110	Fault_Currents	_Fault Currents	PC57007	<>	<>	<>	0	17	Wipeout ON	<>	<>	<>	<>
'7202125	Voltage_Box	_Voltages	PC56406	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	156.0	120.0
'7202144	Fault_Currents	_Fault Currents	PC56406	<>	<>	<>	0	15	Wipeout ON	<>	<>	<>	<>
'7202159	Voltage_Box	_Voltages	PC58684	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	202.0	122.8
'7202178	Fault_Currents	_Fault Currents	PC58684	<>	<>	<>	-0	13	Wipeout ON	<>	<>	<>	<>
'720218D	Voltage_Box	_Voltages	PC9316	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	183.0	122.5
'72021AC	Fault_Currents	_Fault Currents	PC9316	<>	<>	<>	0	12	Wipeout ON	<>	<>	<>	<>
'72021C1	Voltage_Box	_Voltages	PC48213	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	156.0	118.6
'72021E0	Fault_Currents	_Fault Currents	PC48213	<>	<>	<>	-0	22	Wipeout ON	<>	<>	<>	<>
'72021F5	Voltage_Box	_Voltages	PC62371	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	220.0	123.6
'7202214	Fault_Currents	_Fault Currents	PC62371	<>	<>	<>	0	12	Wipeout ON	<>	<>	<>	<>
'7202229	Voltage_Box	_Voltages	PC86736	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	323.0	124.7
'7202248	Fault_Currents	_Fault Currents	PC86736	<>	<>	<>	-0	10	Wipeout ON	<>	<>	<>	<>
'720225D	Voltage_Box	_Voltages	PC8766	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	157.0	121.3
'720227C	Fault_Currents	_Fault Currents	PC8766	<>	<>	<>	0	15	Wipeout ON	<>	<>	<>	<>
'7202291	Voltage_Box	_Voltages	PC65435	<>	<>	<>	<>	<>	Wipeout On	  |	NOVELTY	141.0	124.7
'72022B0	Fault_Currents	_Fault Currents	PC65435	<>	<>	<>	-0	17	Wipeout ON	<>	<>	<>	<>
'72022EB	Voltage_Box	_Voltages	PC133611	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	2082.0	125.9
'7202329	Load_Currents	_Currents	R28	A0.2	B6.8	C3.5	<>	<>	<>	<>	<>	<>	<>
'7202343	Fault_Currents	_Fault Currents	R28	<>	<>	<>	3	6	Wipeout ON	<>	<>	<>	<>
'7202362	Load_Currents	_Currents	R12423	A0.7	B3.8		<>	<>	<>	<>	<>	<>	<>
'720237C	Fault_Currents	_Fault Currents	R12423	<>	<>	<>	0	3	Wipeout ON	<>	<>	<>	<>
'720239B	Load_Currents	_Currents	R11604	A0.2	B4.6	C4.4	<>	<>	<>	<>	<>	<>	<>
'72023B5	Fault_Currents	_Fault Currents	R11604	<>	<>	<>	4	4	Wipeout ON	<>	<>	<>	<>
'72023D4	Load_Currents	_Currents	R23	A0.6	B5.5		<>	<>	<>	<>	<>	<>	<>
'72023EE	Fault_Currents	_Fault Currents	R23	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'720240D	Load_Currents	_Currents	R271	A0.6	B5.5		<>	<>	<>	<>	<>	<>	<>
'7202427	Fault_Currents	_Fault Currents	R271	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'7202446	Load_Currents	_Currents	R14029	A1.0	B6.9		<>	<>	<>	<>	<>	<>	<>
'7202460	Fault_Currents	_Fault Currents	R14029	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'720247F	Load_Currents	_Currents	R281	A1.5	B9.0		<>	<>	<>	<>	<>	<>	<>
'7202499	Fault_Currents	_Fault Currents	R281	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'72024E7	Load_Currents	_Currents	R14028	A2.0	B9.1		<>	<>	<>	<>	<>	<>	<>
'7202501	Fault_Currents	_Fault Currents	R14028	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'7202520	Load_Currents	_Currents	R13632	A6.8	B11.5	C3.7	<>	<>	<>	<>	<>	<>	<>
'720253A	Fault_Currents	_Fault Currents	R13632	<>	<>	<>	3	11	Wipeout ON	<>	<>	<>	<>
'7202559	Load_Currents	_Currents	R18	A6.9	B11.8	C5.9	<>	<>	<>	<>	<>	<>	<>
'7202573	Fault_Currents	_Fault Currents	R18	<>	<>	<>	5	11	Wipeout ON	<>	<>	<>	<>
'7202592	Load_Currents	_Currents	R16	A3.4	B9.8		<>	<>	<>	<>	<>	<>	<>
'72025AC	Fault_Currents	_Fault Currents	R16	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'72025CB	Load_Currents	_Currents	R13631	A3.4	B8.1		<>	<>	<>	<>	<>	<>	<>
'72025E5	Fault_Currents	_Fault Currents	R13631	<>	<>	<>	0	8	Wipeout ON	<>	<>	<>	<>
'720C73B	Load_Currents	_Currents	R13630	A3.2	B6.0		<>	<>	<>	<>	<>	<>	<>
'720C755	Fault_Currents	_Fault Currents	R13630	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'720C789	Load_Currents	_Currents	R14	A3.2	B4.9	C15.1	<>	<>	<>	<>	<>	<>	<>
'720C7A3	Fault_Currents	_Fault Currents	R14	<>	<>	<>	15	4	Wipeout ON	<>	<>	<>	<>
'720C7B8	Voltage_Box	_Voltages	PC85701	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	1128.0	123.0
'720C7E1	Load_Currents	_Currents	R20	A3.0	B4.6	C18.7	<>	<>	<>	<>	<>	<>	<>
'720C7FB	Fault_Currents	_Fault Currents	R20	<>	<>	<>	18	4	Wipeout ON	<>	<>	<>	<>
'7213C1C	Load_Currents	_Currents	R12	A2.0	B2.9	C7.0	<>	<>	<>	<>	<>	<>	<>
'7213C36	Fault_Currents	_Fault Currents	R12	<>	<>	<>	7	2	Wipeout ON	<>	<>	<>	<>
'7213C67	Load_Currents	_Currents	R13629	A5.0	B12.5	C5.5	<>	<>	<>	<>	<>	<>	<>
'7213C81	Fault_Currents	_Fault Currents	R13629	<>	<>	<>	5	12	Wipeout ON	<>	<>	<>	<>
'7213CA0	Load_Currents	_Currents	R9582	A4.1	B9.7	C14.9	<>	<>	<>	<>	<>	<>	<>
'7213CBA	Fault_Currents	_Fault Currents	R9582	<>	<>	<>	14	9	Wipeout ON	<>	<>	<>	<>
'7213CCF	Load_Currents	_Currents	R21	A4.1	B9.7	C1.8	<>	<>	<>	<>	<>	<>	<>
'7213CE9	Fault_Currents	_Fault Currents	R21	<>	<>	<>	1	9	Wipeout ON	<>	<>	<>	<>
'7213D12	Load_Currents	_Currents	R13628	A4.0	B10.7		<>	<>	<>	<>	<>	<>	<>
'7213D2C	Fault_Currents	_Fault Currents	R13628	<>	<>	<>	0	10	Wipeout ON	<>	<>	<>	<>
