#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
01 22G,124.3,0.7,2.7,0.0,0.0,0.0,532.0,1188.0,124.3,0.7,2.7,0.0,0.0,0.0,532.0,1188.0
01 23A  1,124.4,0.6,1.7,0.0,0.0,0.7,588.0,1549.0,124.4,0.6,1.7,0.0,0.0,0.7,588.0,1549.0
01 23B,124.0,1.0,2.2,1.1,0.0,0.0,531.0,1234.0,124.0,1.0,2.2,1.1,0.0,0.0,531.0,1234.0
01 23D,124.5,0.6,1.3,0.0,0.0,1.4,603.0,1708.0,124.5,0.6,1.3,0.0,0.0,1.4,603.0,1708.0
01 23E,124.4,0.6,2.5,0.6,0.0,0.0,558.0,1292.0,124.4,0.6,2.5,0.6,0.0,0.0,558.0,1292.0
01 23F,124.4,0.6,2.6,1.3,0.0,0.0,556.0,1272.0,124.4,0.6,2.6,1.3,0.0,0.0,556.0,1272.0
01 23G,123.7,1.3,2.5,0.0,0.7,0.0,553.0,1277.0,123.7,1.3,2.5,0.0,0.7,0.0,553.0,1277.0
01 23H,124.5,0.5,1.3,0.0,0.0,1.0,600.0,1721.0,124.5,0.5,1.3,0.0,0.0,1.0,600.0,1721.0
01 23J,124.4,0.6,2.5,0.0,0.0,0.0,943.0,1290.0,124.4,0.6,2.5,0.0,0.0,0.0,943.0,1290.0
01 24C,124.5,0.6,1.8,0.0,0.0,0.8,562.0,1421.0,124.5,0.6,1.8,0.0,0.0,0.8,562.0,1421.0
01 25A,124.3,0.7,0.8,0.0,0.8,0.0,625.0,2011.0,124.3,0.7,0.8,0.0,0.8,0.0,625.0,2011.0
01 25C,124.3,0.7,1.8,1.2,0.0,0.0,580.0,1491.0,124.3,0.7,1.8,1.2,0.0,0.0,580.0,1491.0
01 25E,124.9,0.2,0.7,0.3,0.0,0.0,574.0,1710.0,124.9,0.2,0.7,0.3,0.0,0.0,574.0,1710.0
01 26A,124.5,0.5,1.3,0.0,0.0,0.7,604.0,1729.0,124.5,0.5,1.3,0.0,0.0,0.7,604.0,1729.0
01 26B,123.8,1.3,1.0,0.0,0.0,0.6,525.0,1411.0,123.8,1.3,1.0,0.0,0.0,0.6,525.0,1411.0
01 26C,124.0,1.1,0.9,0.0,0.0,0.0,530.0,1439.0,124.0,1.1,0.9,0.0,0.0,0.0,530.0,1439.0
01 26D,124.8,0.2,0.2,0.0,0.0,0.0,645.0,2422.0,124.8,0.2,0.2,0.0,0.0,0.0,645.0,2422.0
01 26E,123.8,1.2,2.5,0.0,1.1,0.0,528.0,1194.0,123.8,1.2,2.5,0.0,1.1,0.0,528.0,1194.0
