#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
CONS-1095,124.0,1.0,0.5,0.0,0.0,0.3,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,0.3,462.0,4416.0
CONS-1096,124.0,1.0,0.5,0.0,0.0,0.0,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,0.0,462.0,4416.0
CONS-1097,124.0,1.0,0.5,0.0,0.0,1.1,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,1.1,462.0,4416.0
CONS-1098,124.0,1.0,0.5,0.0,0.0,0.3,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,0.3,462.0,4416.0
CONS-1099,124.0,1.0,0.5,0.0,0.0,0.9,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,0.9,462.0,4416.0
CONS-11,124.3,0.7,0.7,0.0,0.0,0.0,177.0,3318.0,124.3,0.7,0.7,0.0,0.0,0.0,177.0,3318.0
CONS-110,122.2,2.8,1.8,0.6,0.5,0.0,433.0,2356.0,123.5,1.5,1.8,0.5,0.6,0.0,433.0,2356.0
CONS-1100,124.0,1.0,0.5,0.0,0.0,1.4,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,1.4,462.0,4416.0
CONS-1101,124.0,1.0,0.5,0.0,0.0,0.9,460.0,4284.0,124.2,0.8,0.5,0.0,0.0,0.9,462.0,4416.0
CONS-1102,123.9,1.1,0.5,0.0,0.0,0.5,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.5,464.0,4538.0
CONS-1103,123.9,1.1,0.5,0.0,0.0,0.6,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.6,464.0,4538.0
CONS-1104,123.9,1.1,0.5,0.0,0.0,0.8,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.8,464.0,4538.0
CONS-1105,123.9,1.1,0.5,0.0,0.0,1.1,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,1.1,464.0,4538.0
CONS-1106,123.9,1.1,0.5,0.0,0.0,0.8,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.8,464.0,4538.0
CONS-1107,123.9,1.1,0.5,0.0,0.0,0.0,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.0,464.0,4538.0
CONS-1108,123.9,1.1,0.5,0.0,0.0,0.5,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.5,464.0,4538.0
CONS-1109,123.9,1.1,0.5,0.0,0.0,1.0,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,1.0,464.0,4538.0
CONS-111,122.2,2.8,1.8,0.0,0.0,0.0,433.0,2356.0,123.5,1.5,1.8,0.0,0.0,0.0,433.0,2356.0
CONS-1110,123.9,1.1,0.5,0.0,0.0,0.6,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.6,464.0,4538.0
CONS-1111,123.9,1.1,0.5,0.0,0.0,0.7,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.7,464.0,4538.0
CONS-1112,123.9,1.1,0.5,0.0,0.0,0.7,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.7,464.0,4538.0
CONS-1113,123.9,1.1,0.5,0.0,0.0,0.0,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.0,464.0,4538.0
CONS-1114,123.9,1.1,0.5,0.0,0.0,0.6,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.6,464.0,4538.0
